measurement_id,energy_difference
4133,1456822
4134,1606661
4135,1350462
4136,1483429
4137,1452712
4138,1473115
4139,1537031
4140,1429058
4141,1467654
4142,1609868
4143,1345317
4144,1550940
4145,1490788
4146,1431463
4147,1547151
4148,1469742
4149,1513671
4150,1483005
4151,1514281
4152,1489867
4153,1447301
4154,1560341
4155,1491227
4156,1451308
4157,1481467
4158,1495393
4159,1464147
4160,1515448
4161,1435041
4162,1493270
4163,1474189
4164,1514841
4165,1501756
4166,1424793
4167,1511570
4168,1462850
4169,1439938
4170,1478545
4171,1462919
4172,1483101
4173,1471342
4174,1507304
4175,1560859
4176,1401550
4177,1487787
4178,1498555
4179,1506928
4180,1560134
4181,1453847
4182,1447603
4183,1461771
4184,1528947
4185,1443829
4186,3108097
4187,1464017
4188,1492499
4189,1535720
4190,1506551
4191,1413109
4192,1446609
4193,1476934
4194,1481900
4195,1504265
4196,1479458
4197,1470075
4198,1556278
4199,1450863
4200,1498365
4201,1431482
4202,1496012
4203,1465918
4204,1488041
4205,1502892
4206,1441912
4207,1426486
4208,1496500
4209,1480961
4210,1517428
4211,1464177
4212,1516922
4213,1426013
4214,1535386
4215,1492269
4216,3084926
4217,1456872
4218,1453190
4219,1512485
4220,1486265
4221,1367317
4222,1546541
4223,1459475
4224,1508059
4225,1499583
4226,1447397
4227,1465779
4228,1489053
4229,1520134
4230,1436669
4231,1522680
4232,1477515
4233,1481117
4234,1508691
4235,1501555
4236,1510690
4237,1485707
4238,1537625
4239,1460830
4240,1446547
4241,1494417
4242,1511915
4243,1442218
4244,1493155
4245,1444849
4246,1471887
4247,1492291
4248,1481597
4249,1514910
4250,1457109
4251,1457083
4252,1487677
4253,1520428
4254,1522243
4255,1460844
4256,1527545
4257,1437238
4258,1470954
4259,1431966
4260,1496764
4261,3122335
4262,1478725
4263,1511490
4264,1471832
4265,1448917
4266,1472501
4267,1542315
4268,1489405
4269,1458167
4270,1499164
4271,1491365
4272,1502179
4273,1497685
4274,1428579
4275,1508623
4276,1498811
4277,1433669
4278,1573835
4279,1442397
4280,1512646
4281,1482682
4282,1432955
4283,1523347
4284,1457872
4285,1488013
4286,1551623
4287,1482809
4288,1414842
4289,1564679
4290,1451549
4291,1559023
4292,1397547
4293,1503459
4294,1582579
4295,1398030
4296,1554338
4297,1398168
4298,1462764
4299,1494344
4300,1520541
4301,1454138
4302,1506468
4303,1455672
4304,1499178
4305,1474470
4306,1478210
4307,1472027
4308,1525563
4309,1512639
4310,1472579
4311,1523760
4312,1477765
4313,1487054
4314,1543897
4315,1475350
4316,1496417
4317,1520321
4318,1304380
4319,1487916
4320,1412070
4321,1549377
4322,1643481
4323,1359268
4324,1441116
4325,4636006
4326,1540174
4327,1506566
4328,1451571
4329,1536802
4330,1476929
4331,1429694
4332,1515833
4333,1497178
4334,1464349
4335,1434603
4336,1471091
4337,1541573
4338,1481295
4339,1518680
4340,1437114
4341,1459771
4342,1430663
4343,1497368
4344,1506177
4345,1526118
4346,1518094
4347,1379599
4348,1501138
4349,1505024
4350,1455753
4351,1467219
4352,1479678
4353,1455236
4354,1530539
4355,1458719
4356,1508341
4357,1330027
4358,1531144
4359,1489684
4360,1467685
4361,1438497
4362,1456013
4363,1436583
4364,1481359
4365,1472736
4366,1433358
4367,1498507
4368,1497110
4369,1508729
4370,1480587
4371,1473420
4372,1530880
4373,1435518
4374,1483145
4375,3076609
4376,1513899
4377,1438894
4378,1458690
4379,1500124
4380,1445605
4381,1487295
4382,1463523
4383,1535228
4384,1465025
4385,1550622
4386,1608583
4387,1303097
4388,1496852
4389,1477944
4390,1486573
4391,1581247
4392,1364517
4393,1549249
4394,1468580
4395,1424196
4396,1509720
4397,1329553
4398,1515826
4399,1519554
4400,1387640
4401,1563642
4402,1450605
4403,1521457
4404,1462630
4405,1486445
4406,1509127
4407,1478602
4408,1493012
4409,1515886
4410,1446339
4411,1540836
4412,1393812
4413,1488952
4414,1468792
4415,1464586
4416,1581684
4417,1465045
4418,1364371
4419,1487251
4420,1507492
4421,1497398
4422,3093191
4423,1550496
4424,1492235
4425,1421791
4426,1558810
4427,1353203
4428,1504288
4429,1488822
4430,1448931
4431,1520271
4432,1488279
4433,1484942
4434,1470458
4435,1487326
4436,1475023
4437,1502610
4438,1404304
4439,1494587
4440,1480543
4441,1469207
4442,1494096
4443,1377584
4444,1537975
4445,1438282
4446,1576150
4447,3011886
4448,1473698
4449,1516575
4450,1441542
4451,1594187
4452,1326596
4453,1501043
4454,1454615
4455,1469689
4456,1511407
4457,1511366
4458,1554441
4459,1452407
4460,2778544
4461,1081115
4462,1180954
4463,1483938
4464,1417524
4465,1472427
4466,1506847
4467,1454042
4468,1498124
4469,1478944
4470,1467827
4471,1531649
4472,1479111
4473,1486948
4474,1507275
4475,1460255
4476,1554892
4477,1437190
4478,1444366
4479,1499263
4480,1477923
4481,1510189
4482,1441650
4483,1494775
4484,1478556
4485,1529481
4486,1428861
4487,1449872
4488,1447925
4489,1507255
4490,1467884
4491,1556724
4492,1364727
4493,1535926
4494,3118930
4495,1464547
4496,1455089
4497,1535710
4498,1460588
4499,1450663
4500,1519437
4501,1429071
4502,1496496
4503,1467487
4504,1441548
4505,1515621
4506,1521737
4507,1477974
4508,1486331
4509,1489929
4510,1497428
4511,1516035
4512,1389893
4513,1489626
4514,1433443
4515,1551533
4516,1535402
4517,1374498
4518,1427521
4519,1477840
4520,1486373
4521,1510314
4522,1487376
4523,1526597
4524,1477833
4525,1450692
4526,1534819
4527,1462649
4528,1513137
4529,1483519
4530,1441158
4531,1420690
4532,1496137
4533,1529311
4534,1448594
4535,1492848
4536,1510905
4537,1534019
4538,1339310
4539,1527090
4540,1418156
4541,3167113
4542,1435310
4543,3026589
4544,1484183
4545,1524875
4546,1415819
4547,1453574
4548,1442535
4549,1495218
4550,1473750
4551,1521662
4552,1473580
4553,1513307
4554,1431298
4555,1514811
4556,1553032
4557,1364094
4558,1551745
4559,1449334
4560,1501781
4561,3024176
4562,1492204
4563,1432682
4564,1525574
4565,1508141
4566,1343859
4567,1457660
4568,1521874
4569,1468648
4570,1549547
4571,1331203
4572,1456908
4573,1491123
4574,1509322
4575,1476017
4576,1413550
4577,1518931
4578,1476775
4579,1479639
4580,1510417
4581,1481077
4582,1562284
4583,1501204
4584,1507939
4585,1441642
4586,1487820
4587,1519121
4588,1496826
4589,1532385
4590,1470971
4591,1438998
4592,1540727
4593,1559539
4594,1410672
4595,1468728
4596,1513830
4597,1416250
4598,1428048
4599,1546989
4600,1433889
4601,1582462
4602,1397180
4603,1524584
4604,1483353
4605,1446350
4606,1527017
4607,1407771
4608,1494142
4609,1506599
4610,1443904
4611,1505881
4612,1530026
4613,1515831
4614,1396842
4615,1449590
4616,1461461
4617,1459714
4618,1493380
4619,1438887
4620,1519325
4621,1502059
4622,1486782
4623,1463505
4624,1748067
4625,1316004
4626,1524062
4627,1517583
4628,1409268
4629,1524072
4630,1440496
4631,1471986
4632,1588408
4633,1353524
4634,1490037
4635,1475037
4636,1519446
4637,1512705
4638,1312135
4639,1563262
4640,1406404
4641,1465940
4642,1491016
4643,1488319
4644,1529296
4645,1447013
4646,1482955
4647,1556792
4648,1315248
4649,1481788
4650,1563446
4651,1432066
4652,1510623
4653,1426187
4654,1492097
4655,1531569
4656,1515982
4657,1428447
4658,1505221
4659,1391658
4660,1538506
4661,1472822
4662,1490723
4663,1596044
4664,1348041
4665,1459687
4666,1511915
4667,1443663
4668,3112578
4669,1419544
4670,1550381
4671,1468821
4672,1448276
4673,3023785
4674,1469287
4675,1478834
4676,3090874
4677,1493034
4678,1506067
4679,1492434
4680,1431111
4681,1502999
4682,1487363
4683,1491165
4684,1449906
4685,1493167
4686,1444001
4687,1509880
4688,1472779
4689,1527329
4690,1427009
4691,1516570
4692,1423953
4693,1480725
4694,3140698
4695,3022835
4696,1472823
4697,1511033
4698,1461541
4699,1548509
4700,1457349
4701,1432619
4702,1506348
4703,1479323
4704,1468374
4705,1499920
4706,1470861
4707,1519891
4708,1507437
4709,1445150
4710,1503219
4711,1496316
4712,1491292
4713,1542848
4714,1493279
4715,1502106
4716,1439089
4717,1474813
4718,1494771
4719,1510509
4720,1478941
4721,1469120
4722,1403023
4723,1553664
4724,1458257
4725,3128185
4726,1512053
4727,1439826
4728,1503667
4729,1524500
4730,1428939
4731,1476569
4732,1493911
4733,1622454
4734,1365877
4735,1416079
4736,1447374
4737,1559025
4738,1444981
4739,1485356
4740,1483976
4741,1500205
4742,1484633
4743,1497882
4744,1473415
4745,1540339
4746,1444963
4747,1497475
4748,1490210
4749,1488297
4750,1544401
4751,1474300
4752,1383196
4753,1460393
4754,1499683
4755,1566875
4756,1432130
4757,1508508
4758,1477492
4759,1456015
4760,1532692
4761,1459199
4762,1526746
4763,1461360
4764,1424561
4765,1535922
4766,1367367
4767,1502739
4768,1501864
4769,1466102
4770,1532225
4771,1360452
4772,1557177
4773,1437366
4774,1464761
4775,1494676
4776,1465379
4777,1518837
4778,1481255
4779,1472566
4780,1528910
4781,1441687
4782,1489298
4783,1516040
4784,1412287
4785,1527615
4786,1396568
4787,1537538
4788,1460344
4789,1471065
4790,1558496
4791,3071943
4792,1458765
4793,1496230
4794,1499558
4795,1616105
4796,1308089
4797,1500529
4798,1508950
4799,1410550
4800,3176933
4801,1417063
4802,1462811
4803,1516957
4804,1400202
4805,1520144
4806,1520719
4807,1449493
4808,1504560
4809,1462110
4810,1507518
4811,1496868
4812,1459177
4813,1522891
4814,1481542
4815,1564869
4816,1365942
4817,1480585
4818,1556498
4819,1481793
4820,1434807
4821,1490701
4822,1517178
4823,1476334
4824,1498335
4825,3021967
4826,1488792
4827,1503572
4828,1492839
4829,1536083
4830,1381232
4831,1427285
4832,1482994
4833,1477138
4834,1485913
4835,1361388
4836,1475868
4837,3059476
4838,1575641
4839,1412059
4840,1596205
4841,1446575
4842,1404290
4843,1494864
4844,1504449
4845,1455426
4846,1568585
4847,1449048
4848,1461429
4849,1534525
4850,1415513
4851,1500576
4852,1469629
4853,1501910
4854,1540104
4855,1459289
4856,1421742
4857,1481620
4858,1482785
4859,1519373
4860,1506220
4861,1382453
4862,3134280
4863,1520082
4864,1459867
4865,1476686
4866,1479606
4867,1548767
4868,1419956
4869,1460215
4870,1526717
4871,1452309
4872,1503252
4873,1514513
4874,1407578
4875,1490693
4876,1520386
4877,1486523
4878,1493478
4879,1572254
4880,1476466
4881,1444156
4882,1545879
4883,1426037
4884,1564283
4885,1438906
4886,3087715
4887,1513195
4888,1481536
4889,1444727
4890,1462904
4891,1515918
4892,1489127
4893,1510325
4894,1363596
4895,1483704
4896,1467005
4897,1490866
4898,1475343
4899,1510368
4900,1474628
4901,1485085
4902,1479730
4903,1530451
4904,1462117
4905,1484222
4906,1510152
4907,1536421
4908,1477516
4909,1491075
4910,1503513
4911,1436905
4912,1458982
4913,1503191
4914,1509756
4915,1419413
4916,1491480
4917,1482751
4918,1482829
4919,3068572
4920,1512682
4921,1506331
4922,1509581
4923,1496578
4924,1479300
4925,1480472
4926,1447077
4927,1540306
4928,1549473
4929,1350510
4930,1476018
4931,1520101
4932,1508131
4933,1454686
4934,1474895
4935,1540280
4936,1500402
4937,1501198
4938,1457142
4939,1537900
4940,1461930
4941,1540789
4942,1444383
4943,1477721
4944,1496533
4945,1502614
4946,1457982
4947,1498598
4948,1481664
4949,1549024
4950,1457931
4951,1498337
4952,1551424
4953,1395193
4954,1543990
4955,1470628
4956,1451240
4957,1492335
4958,1542709
4959,1412410
4960,1409933
4961,1507567
4962,1536275
4963,1508333
4964,3077011
4965,1529574
4966,3054097
4967,1604423
4968,1346075
4969,1503999
4970,1486985
4971,1502501
4972,1455510
4973,1464416
4974,1511504
4975,1446617
4976,1498416
4977,1538420
4978,1413523
4979,1492963
4980,1472169
4981,1537885
4982,1475208
4983,1456749
4984,1548026
4985,1450377
4986,1508200
4987,1481950
4988,1515409
4989,1457139
4990,3108087
4991,1619329
4992,1475453
4993,1386648
4994,1553657
4995,1398130
4996,1538335
4997,1481067
4998,1350472
4999,1501954
5000,1426018
5001,1474887
5002,1534676
5003,1409825
5004,1510584
5005,1506657
5006,1487493
5007,1419436
5008,1469691
5009,1518581
5010,1493371
5011,1475276
5012,1530163
5013,1415397
5014,1463175
5015,1485862
5016,1503053
5017,1466564
5018,1469842
5019,1481490
5020,1521347
5021,1509195
5022,1525406
5023,1531781
5024,1363942
5025,1426450
5026,1523948
5027,1489490
5028,3098659
5029,1489724
5030,1492234
5031,1416394
5032,1439664
5033,1521793
5034,1478158
5035,1551411
5036,1359761
5037,1486756
5038,1433146
5039,3126580
5040,1464346
5041,1496999
5042,1479432
5043,1437854
5044,1468690
5045,1444584
5046,1491847
5047,1514760
5048,1504643
5049,1529762
5050,1438137
5051,1465295
5052,1631025
5053,1367185
5054,1450163
5055,1513737
5056,1499027
5057,1481532
5058,1430251
5059,1494872
5060,1457042
5061,1448873
5062,1488781
5063,1413504
5064,1537782
5065,1457114
5066,1539372
5067,1444718
5068,1493609
5069,1524124
5070,1456561
5071,1452490
5072,1481545
5073,1487738
5074,1480428
5075,1521181
5076,1433758
5077,1521534
5078,1628982
5079,1307620
5080,1539056
5081,1444560
5082,1449468
5083,1613988
5084,1343494
5085,1506944
5086,1473268
5087,1498164
5088,1592310
5089,1364142
5090,1461387
5091,1454765
5092,1501362
5093,1478484
5094,1497456
5095,1433827
5096,1513473
5097,1522961
5098,1485728
5099,1456638
5100,1471451
5101,1534596
5102,1482462
5103,1442506
5104,1545573
5105,1490136
5106,1407908
5107,1510984
5108,1474253
5109,1510985
5110,1513682
5111,1447837
5112,1449659
5113,1481876
5114,1582206
5115,1375599
5116,1486268
5117,1525650
5118,1432088
5119,1542756
5120,1437417
5121,1440384
5122,1390905
5123,3101031
5124,1502109
5125,1460718
5126,3090544
5127,1498123
5128,1519978
5129,1484379
5130,1514381
5131,1447958
5132,1518741
5133,1480666
5134,1522788
5135,1514155
5136,3050443
5137,1457438
5138,1445354
5139,1519831
5140,1436666
5141,1458613
5142,1517354
5143,1438315
5144,1505636
5145,1516846
5146,1403511
5147,1580794
5148,1424872
5149,1504132
5150,1395779
5151,1546638
5152,1444926
5153,1445060
5154,1538420
5155,1473526
5156,1408260
5157,1507060
5158,1522147
5159,1442460
5160,1510820
5161,1566724
5162,1400716
5163,1511047
5164,1488707
5165,1474836
5166,1432163
5167,1492403
5168,1462776
5169,1509530
5170,1426589
5171,1485258
5172,1485853
5173,3063190
5174,1466943
5175,1493194
5176,1498836
5177,1719213
5178,1318354
5179,1441147
5180,1558147
5181,1436392
5182,1479728
5183,1453738
5184,1431521
5185,1456677
5186,1508418
5187,1457575
5188,1538341
5189,1472621
5190,1455426
5191,1462830
5192,1516259
5193,1563806
5194,1448808
5195,1411610
5196,1529830
5197,1504496
5198,1487059
5199,1507206
5200,1408776
5201,1523680
5202,1517097
5203,1495152
5204,1479482
5205,1393595
5206,1558473
5207,1455328
5208,1540238
5209,1408139
5210,1438530
5211,1426240
5212,1543650
5213,1514971
5214,1432917
5215,1452949
5216,1399360
5217,1476880
5218,1490872
5219,1536957
5220,1407249
5221,1627148
5222,1341749
5223,1495855
5224,1535906
5225,1412795
5226,1445019
5227,3127985
5228,1533212
5229,1452703
5230,1471654
5231,1536355
5232,1379624
5233,1575515
5234,1503869
5235,1433393
5236,1469709
5237,1465008
5238,1502676
5239,1452910
5240,1468679
5241,1412246
5242,1525859
5243,1509527
5244,1158541
5245,133873
5246,1470602
5247,1493959
5248,1498231
5249,1542974
5250,1441904
5251,1441236
5252,1582936
5253,1453528
5254,1479531
5255,1427509
5256,1516736
5257,1485908
5258,1467372
5259,1521481
5260,1450114
5261,1474896
5262,1523615
5263,1454108
5264,1499934
5265,1503557
5266,1415393
5267,1493850
5268,1473730
5269,1550442
5270,1502412
5271,1442472
5272,1453208
5273,1512407
5274,1497487
5275,1591226
5276,1348345
5277,1513886
5278,1503758
5279,3097077
5280,1485305
5281,1506167
5282,1451105
5283,1461561
5284,1533185
5285,1454878
5286,1519547
5287,1495569
5288,1462345
5289,1492928
5290,1492066
5291,1479342
5292,1443194
5293,1477923
5294,1474137
5295,1500670
5296,1461732
5297,1469092
5298,1463764
5299,1511165
5300,1538859
5301,1381036
5302,1480960
5303,1442261
5304,1495609
5305,1488357
5306,1368210
5307,1582570
5308,1415879
5309,1498178
5310,1543873
5311,1284158
5312,1539927
5313,1464991
5314,1445453
5315,1555525
5316,1487018
5317,1456932
5318,1437371
5319,1466859
5320,1495399
5321,1495880
5322,1505355
5323,1485782
5324,1489969
5325,1451231
5326,1495221
5327,1469727
5328,1477800
5329,1494468
5330,1484679
5331,3123863
5332,1419440
5333,3074121
5334,3114871
5335,1480882
5336,1543244
5337,1499208
5338,1535259
5339,1286676
5340,1491057
5341,1508014
5342,1505454
5343,3010375
5344,1512802
5345,1492041
5346,1483003
5347,1446572
5348,1511289
5349,1498117
5350,1505665
5351,1492314
5352,1458819
5353,1492478
5354,1557294
5355,1403798
5356,1464655
5357,1501458
5358,1465020
5359,1486477
5360,1460931
5361,1492034
5362,1491849
5363,1530293
5364,1351050
5365,1528920
5366,1456660
5367,1496453
5368,1464701
5369,1464546
5370,1489081
5371,1508491
5372,1449620
5373,1584704
5374,1332078
5375,1475868
5376,1534330
5377,1476088
5378,1454965
5379,1487429
5380,1475712
5381,1516891
5382,1503104
5383,1523751
5384,1494261
5385,1453590
5386,1518660
5387,1504209
5388,1446321
5389,1516446
5390,1466572
5391,1439364
5392,1522787
5393,1421641
5394,1528513
5395,1413349
5396,1496033
5397,1508133
5398,1537806
5399,1481578
5400,1360212
5401,1501843
5402,1506892
5403,1484642
5404,1478479
5405,1409141
5406,1479319
5407,1510011
5408,1485447
5409,1384624
5410,1458099
5411,1488881
5412,1502579
5413,1546462
5414,1435011
5415,1455354
5416,1545590
5417,1491075
5418,1505500
5419,1461207
5420,3082436
5421,1500016
5422,1453694
5423,1473764
5424,1460288
5425,1396471
5426,1542633
5427,1489975
5428,1483314
5429,1462416
5430,1408125
5431,1516230
5432,1466221
5433,1537846
5434,1531399
5435,1323922
5436,1528437
5437,1461723
5438,1482737
5439,1496480
5440,1445436
5441,1438861
5442,1495072
5443,1490166
5444,3070321
5445,1470937
5446,1500463
5447,1495656
5448,1453377
5449,1534581
5450,1422466
5451,1554257
5452,1406954
5453,1498297
5454,3066433
5455,1508006
5456,1542040
5457,1436631
5458,1528572
5459,1358061
5460,1518991
5461,1483861
5462,1431236
5463,1520474
5464,1373239
5465,1538962
5466,1420491
5467,1492069
5468,1493153
5469,1565341
5470,3024877
5471,1489284
5472,1440031
5473,1521888
5474,3083069
5475,1460053
5476,1506637
5477,1505028
5478,1487143
5479,1456421
5480,1510296
5481,1492853
5482,1527349
5483,1483342
5484,1467042
5485,1444045
5486,1495224
5487,1414753
5488,1468289
5489,1491805
5490,1441225
5491,1453441
5492,1476738
5493,1474834
5494,1489608
5495,1505444
5496,1504420
5497,1422050
5498,1504817
5499,1486380
5500,1497746
5501,1544216
5502,1415438
5503,1492922
5504,1464917
5505,1437997
5506,1508863
5507,1400203
5508,1476401
5509,1499046
5510,1460580
5511,1494236
5512,1488014
5513,1414479
5514,1508669
5515,1445323
5516,1470110
5517,1504693
5518,3115692
5519,1526998
5520,1476482
5521,1464814
5522,1632550
5523,1275986
5524,1525041
5525,1538411
5526,1482336
5527,1535969
5528,1326345
5529,1561715
5530,1468910
5531,1458055
5532,1542760
5533,1439501
5534,1511747
5535,1492996
5536,1438318
5537,1514235
5538,1477982
5539,1457812
5540,1494613
5541,1505549
5542,3090617
5543,1477243
5544,1502477
5545,1478756
5546,1489645
5547,1512039
5548,1416074
5549,1453344
5550,1448414
5551,1526937
5552,1436069
5553,1387342
5554,1487157
5555,1479380
5556,1533945
5557,1647187
5558,1322155
5559,1425940
5560,1475497
5561,1543247
5562,1550472
5563,1297546
5564,1449654
5565,1459718
5566,1521755
5567,1476186
5568,1483113
5569,1424291
5570,1503065
5571,1552319
5572,1363946
5573,1521099
5574,1423970
5575,1497510
5576,1539905
5577,1480527
5578,1473968
5579,1459018
5580,1485783
5581,1460435
5582,1485818
5583,1567520
5584,1397762
5585,1548178
5586,1451179
5587,1473807
5588,1502137
5589,1445242
5590,1474534
5591,1509058
5592,1436726
5593,3034005
5594,1492250
5595,1606692
5596,1347687
5597,1522659
5598,1373571
5599,1504142
5600,1466086
5601,1456862
5602,1446259
5603,1507329
5604,1453890
5605,1478251
5606,1547432
5607,1480132
5608,1479025
5609,1447105
5610,1509583
5611,1521433
5612,1495443
5613,1466450
5614,1464874
5615,1462232
5616,1483042
5617,1479877
5618,3089668
5619,1560102
5620,1403013
5621,1470795
5622,1516366
5623,1404908
5624,1428082
5625,1580854
5626,1446573
5627,1611518
5628,1302623
5629,1448649
5630,1540212
5631,3109406
5632,1475119
5633,1402802
5634,1539739
5635,1464776
5636,1432469
5637,1535008
5638,1498747
5639,1496525
5640,1435403
5641,1515092
5642,1515601
5643,1446033
5644,1541479
5645,1409777
5646,1506129
5647,1469303
5648,1530031
5649,1480418
5650,1476344
5651,1503640
5652,3044980
5653,1494124
5654,1525248
5655,1454984
5656,1572400
5657,1346148
5658,1519802
5659,1480813
5660,1492185
5661,1497365
5662,1397711
5663,1400857
5664,1501576
5665,1487835
5666,1535502
5667,1458140
5668,1439912
5669,1480638
5670,1484393
5671,1505638
5672,2049616
5673,990604
5674,1454067
5675,1527848
5676,1481102
5677,1474669
5678,1452017
5679,1474540
5680,1417015
5681,1526560
5682,1504351
5683,1444384
5684,1489796
5685,1480430
5686,1447078
5687,1576000
5688,1417749
5689,1409902
5690,1486656
5691,1510224
5692,1577922
5693,2962316
5694,1397948
5695,1512431
5696,1524988
5697,1453968
5698,1471182
5699,1464656
5700,1557565
5701,1455768
5702,1458851
5703,1530966
5704,1443061
5705,1486236
5706,1536160
5707,1501402
5708,1440534
5709,1446431
5710,1514761
5711,1508044
5712,1539382
5713,1332241
5714,1540598
5715,1423841
5716,1460253
5717,3129547
5718,1465993
5719,1492136
5720,1478098
5721,1568360
5722,1313154
5723,1513165
5724,1506271
5725,1466348
5726,1440691
5727,1490608
5728,1497822
5729,1514958
5730,1476284
5731,1471833
5732,1419826
5733,1493402
5734,1529269
5735,1453865
5736,1494086
5737,1504342
5738,1482169
5739,1500009
5740,1463766
5741,1482724
5742,1623221
5743,1345915
5744,1439989
5745,1527982
5746,1500507
5747,1549114
5748,1375979
5749,1456463
5750,1527128
5751,1523519
5752,1430500
5753,1325304
5754,1424612
5755,1528481
5756,1460171
5757,1575187
5758,1401537
5759,1549296
5760,1377655
5761,1465056
5762,1473521
5763,1475170
5764,1599778
5765,1433813
5766,1469819
5767,1565570
5768,1442477
5769,1492801
5770,1523781
5771,1439762
5772,1523600
5773,1456520
5774,1512367
5775,1519808
5776,1426838
5777,1512625
5778,1514357
5779,1332400
5780,1412970
5781,1492613
5782,1497063
5783,3093764
5784,1482980
5785,1518705
5786,1539617
5787,1522811
5788,1311384
5789,1476839
5790,1537833
5791,1455198
5792,1477160
5793,1533181
5794,1481170
5795,1490032
5796,1481193
5797,1499164
5798,1460702
5799,1511564
5800,1471093
5801,1451161
5802,1489149
5803,1497822
5804,1466614
5805,1498726
5806,1508720
5807,1504847
5808,1463874
5809,1473982
5810,1475170
5811,1546837
5812,1523272
5813,1416664
5814,1417699
5815,1502967
5816,1480240
5817,1533403
5818,1476870
5819,1369006
5820,1467123
5821,1495529
5822,1529679
5823,1603565
5824,1308430
5825,1482166
5826,1526907
5827,1476764
5828,1497390
5829,1522055
5830,1476104
5831,1472385
5832,1533192
5833,1461389
5834,1544013
5835,1470529
5836,1532644
5837,1490137
5838,1536282
5839,1461918
5840,1451292
5841,1440559
5842,1510951
5843,1507602
5844,1458195
5845,1537088
5846,1428278
5847,1472589
5848,1498582
5849,1497273
5850,1368104
5851,1461903
5852,1482436
5853,1466144
5854,1527755
5855,1388221
5856,1484465
5857,3107427
5858,3130481
5859,1429785
5860,1525424
5861,1424009
5862,1507046
5863,1522757
5864,1411366
5865,1515951
5866,1513777
5867,1450898
5868,1520806
5869,1380195
5870,1543214
5871,1507056
5872,1462469
5873,1566540
5874,1390947
5875,1467188
5876,1499927
5877,1467820
5878,1543540
5879,1480536
5880,1470689
5881,1456614
5882,1534528
5883,1520818
5884,1394086
5885,3107020
5886,1423998
5887,1527872
5888,1386929
5889,1498935
5890,1469208
5891,1507550
5892,1502284
5893,1312635
5894,1523162
5895,1467444
5896,1446732
5897,1469033
5898,1461889
5899,1473792
5900,1488424
5901,1524496
5902,1497047
5903,1516705
5904,1462707
5905,1476087
5906,1496317
5907,1547057
5908,1495841
5909,1421950
5910,1462550
5911,1454908
5912,1606512
5913,1421838
5914,1437271
5915,1514020
5916,1453313
5917,1510546
5918,1495818
5919,1448202
5920,1444288
5921,1452609
5922,1456998
5923,1501980
5924,1497782
5925,1541376
5926,1451966
5927,1467828
5928,1481348
5929,1591733
5930,1540683
5931,1411567
5932,1434605
5933,1507538
5934,1553242
5935,1438418
5936,1453257
5937,1522811
5938,1452253
5939,1520176
5940,1446972
5941,1530760
5942,1488308
5943,1460341
5944,3151217
5945,1424526
5946,1525794
5947,1463318
5948,3057021
5949,1547275
5950,1485243
5951,1398825
5952,3080897
5953,1432799
5954,1565329
5955,1467661
5956,1489405
5957,1479251
5958,1404529
5959,1527648
5960,1466742
5961,1512843
5962,1505547
5963,1486040
5964,1524369
5965,1460458
5966,1458837
5967,1570143
5968,1405281
5969,1549002
5970,1498661
5971,1479306
5972,1536974
5973,1449749
5974,1504518
5975,1460326
5976,1497545
5977,1526449
5978,1391482
5979,1552617
5980,1457572
5981,1485591
5982,1460405
5983,1397218
5984,1524686
5985,1457120
5986,1488910
5987,1429980
5988,1509392
5989,1543457
5990,1515687
5991,1455010
5992,1467812
5993,1478663
5994,1551444
5995,1463777
5996,1424008
5997,1494443
5998,1493682
5999,1458674
6000,1469810
6001,1542874
6002,1462945
6003,1531232
6004,1446067
6005,1361357
6006,1526632
6007,1477821
6008,1529017
6009,1427542
6010,1409236
6011,1499905
6012,1509636
6013,1643266
6014,1271387
6015,1479362
6016,3117283
6017,1725217
6018,1254812
6019,1499975
6020,1517964
6021,1464635
6022,1573824
6023,1392619
6024,1408599
6025,1473917
6026,1490921
6027,1470155
6028,1458210
6029,1529512
6030,1473907
6031,1527371
6032,1444631
6033,1483810
6034,1484590
6035,1502583
6036,1446249
6037,1483275
6038,1586313
6039,1404178
6040,1521114
6041,1433790
6042,1464424
6043,1597597
6044,1308581
6045,1516597
6046,1498049
6047,1456187
6048,1474835
6049,1338926
6050,1524217
6051,1521136
6052,1452588
6053,1506219
6054,1428832
6055,1535815
6056,1467260
6057,1523230
6058,1495222
6059,1536202
6060,1448794
6061,1486518
6062,1446378
6063,1555019
6064,1489507
6065,1475315
6066,1531051
6067,1371288
6068,1479991
6069,1477319
6070,1486717
6071,1547260
6072,1448824
6073,1473738
6074,1553520
6075,1416037
6076,1411002
6077,1538623
6078,1456044
6079,1485398
6080,1443359
6081,1439052
6082,1523905
6083,1486504
6084,1522587
6085,1328647
6086,1489057
6087,3126170
6088,1542614
6089,1419364
6090,1449130
6091,1533535
6092,1499251
6093,1485586
6094,1489450
6095,1398011
6096,1484562
6097,1562524
6098,1465450
6099,1537982
6100,1411312
6101,1549328
6102,1465452
6103,1518554
6104,1478747
6105,1514437
6106,1499482
6107,3111639
6108,1530272
6109,1346445
6110,1542625
6111,1410673
6112,1545971
6113,1471379
6114,1406903
6115,1498165
6116,1547641
6117,1441346
6118,1557067
6119,1432039
6120,1506514
6121,1489616
6122,1469566
6123,1495539
6124,1514345
6125,1490517
6126,1450935
6127,1519856
6128,1403617
6129,1459101
6130,1521056
